OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Siteenergyuse(Kbtu),Steamuse(Kbtu),Totalghgemissions,Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber
24312,Residential,Low-Rise Multifamily,EAST,0,34040,Multifamily Housing,25729.0,94.0,86.5,1019487.188,0.0,28.66,0.84,47.6185,-122.31581000000001,88,34040.0,34040.0,2
24332,NonResidential,Warehouse,GREATER DUWAMISH,0,23750,Non-Refrigerated Warehouse,19430.0,68.14306878306878,78.59999847,522972.1875,0.0,3.65,0.15,47.57798,-122.32783,46,23750.0,23750.0,2
24333,NonResidential,Warehouse,GREATER DUWAMISH,0,43390,Non-Refrigerated Warehouse,36430.0,87.0,38.59999847,533742.8125,0.0,3.72,0.09,47.57832,-122.32648999999999,46,43390.0,43390.0,2
24344,NonResidential,Warehouse,GREATER DUWAMISH,0,35400,Non-Refrigerated Warehouse,35400.0,84.0,29.10000038,419978.6875,0.0,9.29,0.26,47.58238,-122.32718999999999,57,35400.0,35400.0,1
24348,NonResidential,Distribution Center,GREATER DUWAMISH,0,28144,Distribution Center,22201.0,19.0,91.69999695,858701.0,0.0,8.22,0.29,47.58517,-122.32853,50,28144.0,28144.0,2
24351,NonResidential,Warehouse,GREATER DUWAMISH,0,71283,Non-Refrigerated Warehouse,57910.0,41.0,93.30000305,2491238.25,0.0,43.17,0.61,47.5842,-122.32826000000001,100,71283.0,71283.0,2
24354,NonResidential,Warehouse,GREATER DUWAMISH,0,23792,Non-Refrigerated Warehouse,22992.0,68.14306878306878,376.39999389999997,2852102.75,0.0,19.88,0.84,47.58661,-122.3281,27,23792.0,23792.0,2
24356,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,47368,Office,47368.0,99.0,69.09999847,1042652.625,0.0,7.27,0.15,47.58895,-122.32833000000001,37,47368.0,47368.0,2
24358,NonResidential,Mixed Use Property,GREATER DUWAMISH,0,46183,Non-Refrigerated Warehouse,18871.0,68.14306878306878,114.09999850000001,1890502.5,0.0,27.92,0.6,47.58874,-122.32661999999999,85,46183.0,46183.0,3
24359,NonResidential,Small- and Mid-Sized Office,CENTRAL,22788,49825,Office,49825.0,84.0,142.3000031,2602213.75,0.0,41.96,0.58,47.605920000000005,-122.31367,32,72613.0,72613.0,2
24363,Residential,Low-Rise Multifamily,CENTRAL,0,20931,Multifamily Housing,20931.0,39.0,97.40000153,1433504.375,0.0,64.35,3.07,47.60585,-122.30927,54,20931.0,20931.0,1
24374,NonResidential,Retail Store,SOUTHEAST,0,36071,Retail Store,36071.0,97.0,81.90000153,1519952.125,0.0,50.76,1.41,47.56514,-122.28781000000001,48,36071.0,36071.0,1
24375,Education,K-12 School,SOUTHEAST,0,51672,K-12 School,51672.0,97.0,78.30000305,1436510.375,0.0,20.3,0.39,47.565909999999995,-122.28339,27,51672.0,51672.0,1
24376,NonResidential,Medical Office,SOUTHEAST,11082,27270,Medical Office,19987.0,36.0,240.89999390000003,2108861.75,0.0,14.7,0.38,47.56364,-122.28572,26,38352.0,38352.0,2
24377,Residential,Low-Rise Multifamily,SOUTHEAST,0,21300,Multifamily Housing,21300.0,68.14306878306878,86.80000305,588969.8125,0.0,4.11,0.19,47.563629999999996,-122.28648000000001,50,21300.0,21300.0,1
24381,NonResidential,Mixed Use Property,SOUTHEAST,0,28425,Fitness Center/Health Club/Gym,14081.0,68.14306878306878,168.3999939,2133797.75,0.0,57.25,2.01,47.56214,-122.28143,21,28425.0,28425.0,3
24391,Residential,Low-Rise Multifamily,NORTHWEST,0,70094,Multifamily Housing,45929.0,94.0,95.69999695,1400053.875,0.0,9.76,0.14,47.70384,-122.35581,29,70094.0,70094.0,2
24393,Residential,Low-Rise Multifamily,NORTH,0,134490,Multifamily Housing,93472.0,80.0,91.09999847,2712983.75,0.0,18.91,0.14,47.71812,-122.2974,29,134490.0,134490.0,2
24397,Residential,Low-Rise Multifamily,NORTH,0,36172,Multifamily Housing,27172.0,73.0,82.80000305,716940.625,0.0,5.0,0.14,47.71728,-122.29775,40,36172.0,36172.0,2
24406,NonResidential,Other,NORTH,0,35115,Automobile Dealership,35115.0,68.14306878306878,148.0,1922953.25,0.0,31.94,0.91,47.7139,-122.29794,7,35115.0,35115.0,1
24412,Residential,Low-Rise Multifamily,NORTHWEST,0,38100,Multifamily Housing,32432.0,73.0,102.0999985,1054581.375,0.0,7.35,0.19,47.70089,-122.34555,31,38100.0,38100.0,2
24415,NonResidential,Mixed Use Property,NORTHWEST,0,66704,Other - Education,23904.0,68.14306878306878,17.70000076,600516.875,0.0,19.77,0.3,47.697340000000004,-122.34638999999999,44,66704.0,66704.0,5
24418,NonResidential,Warehouse,NORTHWEST,0,25658,Non-Refrigerated Warehouse,18854.0,68.14306878306878,110.0,1063960.125,0.0,18.87,0.74,47.70117,-122.34284,47,25658.0,25658.0,2
24426,Residential,Low-Rise Multifamily,EAST,0,23490,Multifamily Housing,23490.0,58.0,97.30000305,1652833.25,0.0,75.64,3.22,47.61894,-122.3162,108,23490.0,23490.0,1
24429,Residential,Mid-Rise Multifamily,EAST,43315,87735,Multifamily Housing,66679.0,60.0,142.5,3129057.0,0.0,28.89,0.22,47.61949539,-122.3220656,10,131050.0,131050.0,2
24431,Residential,Low-Rise Multifamily,EAST,0,40800,Multifamily Housing,40800.0,87.0,79.30000305,2288635.0,0.0,103.19,2.53,47.61911,-122.32243999999999,88,40800.0,40800.0,1
24432,Residential,Mid-Rise Multifamily,EAST,0,39226,Multifamily Housing,39226.0,77.0,72.90000153,911088.8125,0.0,6.35,0.16,47.61932,-122.32257,51,39226.0,39226.0,1
24435,NonResidential,Small- and Mid-Sized Office,EAST,0,36000,Office,27600.0,95.0,77.69999695,1046187.625,0.0,18.04,0.5,47.61345,-122.3198,109,36000.0,36000.0,2
24441,Residential,Low-Rise Multifamily,EAST,0,23469,Multifamily Housing,23469.0,11.0,102.6999969,1559452.75,0.0,65.77,2.8,47.61391,-122.31851999999999,111,23469.0,23469.0,1
24444,Residential,Low-Rise Multifamily,EAST,0,21000,Multifamily Housing,21000.0,15.0,87.59999847,1666762.125,0.0,69.88,3.33,47.6131,-122.3177,100,21000.0,21000.0,1
24448,NonResidential,Mixed Use Property,EAST,0,36000,Parking,18000.0,59.0,156.3999939,1162163.125,0.0,26.52,0.74,47.613240000000005,-122.31723999999998,103,36000.0,36000.0,2
24451,NonResidential,Warehouse,EAST,0,43200,Non-Refrigerated Warehouse,43200.0,38.0,102.8000031,1929851.5,0.0,49.18,1.14,47.614670000000004,-122.31777,101,43200.0,43200.0,1
24458,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,12870,40970,Office,42800.0,71.0,185.6000061,2912454.75,0.0,46.85,0.87,47.595009999999995,-122.32852,103,53840.0,53840.0,2
24461,NonResidential,Retail Store,GREATER DUWAMISH,0,43794,Retail Store,34038.0,88.0,67.59999847,1164537.75,0.0,23.5,0.54,47.58801,-122.32943999999999,41,43794.0,43794.0,2
24472,NonResidential,Warehouse,GREATER DUWAMISH,0,48280,Non-Refrigerated Warehouse,40780.0,18.0,119.6999969,2701833.75,0.0,78.57,1.63,47.574659999999994,-122.33089,48,48280.0,48280.0,2
24473,NonResidential,Distribution Center,GREATER DUWAMISH,0,36040,Distribution Center,31476.0,68.14306878306878,25.20000076,363808.1875,0.0,7.74,0.21,47.57258,-122.33058999999999,62,36040.0,36040.0,2
24479,NonResidential,Supermarket / Grocery Store,NORTHEAST,0,32822,Supermarket/Grocery Store,35042.0,42.0,587.5,8839812.0,0.0,219.93,6.7,47.68269,-122.28912,51,32822.0,32822.0,2
24481,Residential,Low-Rise Multifamily,NORTHEAST,0,20144,Multifamily Housing,20144.0,61.0,105.59999850000001,677642.125,0.0,4.72,0.23,47.681490000000004,-122.28915,55,20144.0,20144.0,1
24482,Education,K-12 School,NORTHEAST,0,64314,K-12 School,65210.0,86.0,80.59999847,2936336.25,0.0,108.05,1.68,47.680690000000006,-122.27533000000001,68,64314.0,64314.0,1
24484,NonResidential,Worship Facility,NORTHEAST,0,20385,Worship Facility,20385.0,65.0,61.59999847,809291.8125,0.0,34.04,1.67,47.680609999999994,-122.29002,66,20385.0,20385.0,1
24488,NonResidential,Small- and Mid-Sized Office,NORTHEAST,0,20317,Office,20317.0,83.0,96.0,620994.3125,0.0,4.33,0.21,47.66888,-122.28333,49,20317.0,20317.0,1
24489,Residential,Low-Rise Multifamily,NORTHEAST,0,20979,Multifamily Housing,22000.0,64.0,77.40000153,587775.5,0.0,7.24,0.35,47.66512,-122.28426,32,20979.0,20979.0,1
24492,Residential,Low-Rise Multifamily,NORTHEAST,27217,46480,Multifamily Housing,73967.0,1.0,121.1999969,3579008.75,0.0,75.12,1.02,47.66703,-122.28421000000002,12,73697.0,73697.0,1
24493,NonResidential,Supermarket / Grocery Store,NORTHEAST,0,24377,Supermarket/Grocery Store,24377.0,6.0,912.7999877999998,9851260.0,0.0,260.32,10.68,47.668240000000004,-122.28393999999999,43,24377.0,24377.0,1
24494,Residential,Low-Rise Multifamily,DELRIDGE,0,95865,Multifamily Housing,95865.0,32.0,88.80000305,2711670.25,0.0,18.9,0.2,47.53345,-122.36081999999999,26,95865.0,95865.0,1
24495,Residential,Low-Rise Multifamily,DELRIDGE,0,155600,Multifamily Housing,150000.0,44.0,112.40000149999999,5672838.5,0.0,60.53,0.39,47.53332,-122.36267,29,155600.0,155600.0,1
24496,Residential,Low-Rise Multifamily,DELRIDGE,0,32405,Multifamily Housing,32405.0,50.0,100.3000031,1035592.813,0.0,7.22,0.22,47.53347,-122.36471,7,32405.0,32405.0,1
24498,Residential,Low-Rise Multifamily,DELRIDGE,0,58523,Multifamily Housing,59935.0,63.0,98.90000153,1888344.25,0.0,13.16,0.22,47.53476,-122.36469,28,58523.0,58523.0,1
24513,NonResidential,Other,NORTHWEST,0,33392,Movie Theater,33392.0,68.14306878306878,262.0,2786648.75,0.0,19.43,0.58,47.70197,-122.34218999999999,30,33392.0,33392.0,1
24514,NonResidential,Supermarket / Grocery Store,NORTHWEST,0,45155,Supermarket/Grocery Store,45155.0,6.0,351.7000122,6674179.5,0.0,158.63,3.51,47.70224,-122.34409,30,45155.0,45155.0,1
24515,Residential,Low-Rise Multifamily,NORTH,0,54304,Multifamily Housing,68138.0,93.0,72.59999847,1574750.875,0.0,10.98,0.2,47.69852,-122.32706999999999,26,54304.0,54304.0,2
24525,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,114030,Multifamily Housing,114089.0,10.0,105.6999969,3838807.25,0.0,26.76,0.23,47.59094,-122.318,31,114030.0,114030.0,1
24530,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,44839,Multifamily Housing,35545.0,68.14306878306878,101.6999969,1211947.375,0.0,8.45,0.19,47.63374,-122.34145,27,44839.0,44839.0,2
24531,NonResidential,Warehouse,GREATER DUWAMISH,0,32000,Non-Refrigerated Warehouse,32040.0,3.0,176.6999969,2186148.5,0.0,41.77,1.31,47.5316,-122.333,50,32000.0,32000.0,1
24532,NonResidential,Warehouse,GREATER DUWAMISH,0,44000,Non-Refrigerated Warehouse,45449.0,15.0,152.1999969,4302455.5,0.0,175.53,3.99,47.5316,-122.333,46,44000.0,44000.0,1
24534,NonResidential,Warehouse,GREATER DUWAMISH,0,36000,Non-Refrigerated Warehouse,36000.0,44.0,109.5,2771820.5,0.0,124.4,3.46,47.5316,-122.333,43,36000.0,36000.0,1
24536,NonResidential,Warehouse,GREATER DUWAMISH,0,31360,Non-Refrigerated Warehouse,29640.0,68.14306878306878,87.90000153,1356972.25,0.0,43.18,1.38,47.525490000000005,-122.33063999999999,37,31360.0,31360.0,2
24537,NonResidential,Warehouse,GREATER DUWAMISH,0,33320,Non-Refrigerated Warehouse,32200.0,68.14306878306878,154.1999969,2339234.0,0.0,64.75,1.94,47.525490000000005,-122.33063999999999,37,33320.0,33320.0,2
24538,NonResidential,Warehouse,GREATER DUWAMISH,0,48020,Non-Refrigerated Warehouse,47800.0,71.0,115.59999850000001,2373568.25,0.0,59.14,1.23,47.525490000000005,-122.33063999999999,37,48020.0,48020.0,1
24539,NonResidential,Warehouse,GREATER DUWAMISH,0,27420,Non-Refrigerated Warehouse,27850.0,55.0,82.5,1176342.25,0.0,39.05,1.42,47.525490000000005,-122.33063999999999,37,27420.0,27420.0,1
24541,Residential,Low-Rise Multifamily,EAST,0,48972,Multifamily Housing,66257.0,89.0,76.0,1604062.75,0.0,11.18,0.23,47.60492,-122.31898000000001,26,48972.0,48972.0,1
24542,Residential,Low-Rise Multifamily,BALLARD,0,37642,Multifamily Housing,35000.0,21.0,108.1999969,2114860.25,0.0,77.75,2.07,47.6744,-122.40735,34,37642.0,37642.0,1
24544,Residential,Mid-Rise Multifamily,DOWNTOWN,0,87925,Multifamily Housing,62708.0,19.0,142.1999969,4051925.5,0.0,94.3,1.07,47.61358,-122.34738,17,87925.0,87925.0,3
24556,Residential,Mid-Rise Multifamily,CENTRAL,0,105903,Multifamily Housing,96340.0,92.0,78.40000153,3644085.0,0.0,94.69,0.89,47.59515,-122.30985,7,105903.0,105903.0,2
24560,NonResidential,K-12 School,NORTHEAST,0,43645,K-12 School,37000.0,71.0,87.59999847,2053956.375,0.0,85.15,1.95,47.693999999999996,-122.28967,67,43645.0,43645.0,1
24562,Residential,Low-Rise Multifamily,NORTHEAST,42263,67360,Multifamily Housing,104264.0,96.0,63.09999847,3017709.25,0.0,77.56,0.71,47.69129,-122.29038,4,109623.0,109623.0,3
24563,NonResidential,Retail Store,NORTHEAST,0,26853,Retail Store,20360.0,68.0,189.6999969,1399062.75,0.0,21.46,0.8,47.69066,-122.29023000000001,64,26853.0,26853.0,1
24710,NonResidential,Other,GREATER DUWAMISH,0,44775,Other,44775.0,68.14306878306878,43.09999847,950695.625,0.0,29.88,0.67,47.59347,-122.33368999999999,107,44775.0,44775.0,1
24564,Residential,Mid-Rise Multifamily,LAKE UNION,0,136998,Multifamily Housing,91759.0,68.0,97.69999695,3048425.5,0.0,34.75,0.25,47.62263,-122.33018,11,136998.0,136998.0,1
24565,Residential,Low-Rise Multifamily,LAKE UNION,0,26772,Multifamily Housing,26772.0,73.0,77.0,716071.625,0.0,9.11,0.34,47.62232,-122.32953,109,26772.0,26772.0,1
24571,Residential,Mid-Rise Multifamily,EAST,0,37417,Multifamily Housing,37417.0,92.0,71.5,851585.1875,0.0,5.94,0.16,47.62249,-122.32706999999999,49,37417.0,37417.0,1
24579,NonResidential,Other,GREATER DUWAMISH,0,27760,Other,19715.0,68.14306878306878,124.09999850000001,2833624.5,0.0,112.82,4.06,47.575070000000004,-122.33349,100,27760.0,27760.0,4
24581,NonResidential,Other,GREATER DUWAMISH,0,20975,Other - Entertainment/Public Assembly,13144.0,68.14306878306878,43.59999847,347437.6875,0.0,6.46,0.31,47.57459,-122.3339,79,20975.0,20975.0,3
24585,NonResidential,Other,GREATER DUWAMISH,0,26075,Other,26075.0,68.14306878306878,182.6000061,1608508.75,0.0,17.6,0.67,47.576190000000004,-122.3339,98,26075.0,26075.0,1
24587,NonResidential,Warehouse,GREATER DUWAMISH,0,29394,Non-Refrigerated Warehouse,29394.0,60.0,85.30000305,1486681.75,0.0,26.27,0.89,47.57881,-122.33273,24,29394.0,29394.0,2
24588,Residential,Other,GREATER DUWAMISH,0,33000,Other,30200.0,68.14306878306878,39.40000153,738983.0,0.0,27.68,0.84,47.57958,-122.33371000000001,111,33000.0,33000.0,2
24589,NonResidential,Warehouse,GREATER DUWAMISH,0,20400,Non-Refrigerated Warehouse,15000.0,69.0,47.29999924,438557.0,0.0,12.17,0.6,47.579409999999996,-122.3336,90,20400.0,20400.0,2
24591,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,20460,Office,20460.0,16.0,138.6999969,903541.875,0.0,6.3,0.31,47.57893,-122.33373999999999,90,20460.0,20460.0,1
24598,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,0,21870,Refrigerated Warehouse,21870.0,45.0,154.3000031,1074350.375,0.0,7.49,0.34,47.58217,-122.33263000000001,61,21870.0,21870.0,1
24599,NonResidential,Warehouse,GREATER DUWAMISH,0,51664,Non-Refrigerated Warehouse,51664.0,68.14306878306878,177.3999939,3528086.75,0.0,66.77,1.29,47.580690000000004,-122.3325,28,51664.0,51664.0,1
24600,NonResidential,Medical Office,DELRIDGE,0,43615,Medical Office,43615.0,89.0,137.8999939,3133849.5,0.0,106.35,2.44,47.53419,-122.36623999999999,46,43615.0,43615.0,1
24601,NonResidential,Small- and Mid-Sized Office,DELRIDGE,0,36879,Office,16855.0,26.0,213.1999969,1144267.5,0.0,7.98,0.22,47.53419,-122.36623999999999,46,36879.0,36879.0,1
24602,NonResidential,Other,DELRIDGE,0,28531,Other,28303.0,68.14306878306878,278.39999389999997,3494929.5,0.0,92.7,3.25,47.535779999999995,-122.36205,14,28531.0,28531.0,2
24603,NonResidential,Warehouse,DELRIDGE,0,36600,Non-Refrigerated Warehouse,43556.0,80.0,22.20000076,308400.4063,0.0,2.15,0.06,47.53846,-122.36175,34,36600.0,36600.0,1
24604,NonResidential,Mixed Use Property,SOUTHWEST,0,35176,Office,14452.0,68.14306878306878,109.90000149999999,1011965.375,0.0,7.05,0.2,47.57269,-122.37056000000001,12,35176.0,35176.0,2
24605,Residential,Low-Rise Multifamily,CENTRAL,0,29417,Multifamily Housing,29417.0,92.0,66.0,618550.8125,0.0,4.31,0.15,47.59478,-122.3088,12,29417.0,29417.0,1
24607,Residential,Low-Rise Multifamily,SOUTHWEST,0,33084,Multifamily Housing,33084.0,17.0,115.1999969,1213444.125,0.0,8.46,0.26,47.5784,-122.38687,26,33084.0,33084.0,1
24614,Education,K-12 School,NORTH,0,36701,K-12 School,40285.0,87.0,80.30000305,1564891.75,0.0,47.98,1.31,47.69845,-122.30747,57,36701.0,36701.0,1
24617,Residential,Low-Rise Multifamily,NORTHWEST,0,29130,Multifamily Housing,29130.0,84.0,72.59999847,768479.625,0.0,11.94,0.41,47.71382,-122.34175,16,29130.0,29130.0,1
24624,NonResidential,University,LAKE UNION,15243,26050,College/University,26393.0,68.14306878306878,169.6000061,2839882.25,0.0,61.68,1.49,47.65231,-122.34217,76,41293.0,41293.0,2
24626,Residential,Low-Rise Multifamily,LAKE UNION,28681,102353,Multifamily Housing,95444.0,99.0,80.0,3761647.0,0.0,110.42,0.84,47.65157,-122.34231000000001,1,131034.0,131034.0,3
24629,NonResidential,Warehouse,GREATER DUWAMISH,0,48890,Non-Refrigerated Warehouse,30889.0,49.0,91.40000153,2100216.5,0.0,61.6,1.26,47.557179999999995,-122.33288,75,48890.0,48890.0,2
24630,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,43473,Office,43473.0,3.0,319.0,4416909.5,0.0,30.79,0.71,47.55658,-122.33322,16,43473.0,43473.0,1
24631,Residential,Low-Rise Multifamily,NORTHWEST,0,24090,Multifamily Housing,24090.0,85.0,73.19999695,758891.0,0.0,18.95,0.79,47.680859999999996,-122.35505,14,24090.0,24090.0,1
24636,NonResidential,Retail Store,DELRIDGE,0,40265,Retail Store,40793.0,19.0,277.5,3740373.75,0.0,35.48,0.88,47.52254,-122.36627,26,40265.0,40265.0,1
24640,NonResidential,Retail Store,DELRIDGE,0,26208,Retail Store,32427.0,79.0,118.90000149999999,1608884.25,0.0,37.61,1.44,47.52254,-122.36627,11,26208.0,26208.0,1
24643,Residential,Mid-Rise Multifamily,DELRIDGE,0,100536,Multifamily Housing,77577.0,68.0,110.90000149999999,4028075.5,0.0,61.18,0.61,47.51795,-122.36801000000001,38,100536.0,100536.0,3
24645,Residential,Low-Rise Multifamily,DELRIDGE,0,49501,Multifamily Housing,49501.0,56.0,109.59999850000001,1728121.5,0.0,12.05,0.24,47.51907,-122.36822,16,49501.0,49501.0,1
24646,NonResidential,Other,DELRIDGE,0,27227,Other - Recreation,29064.0,68.14306878306878,377.2999878,8054334.0,0.0,286.89,10.54,47.528009999999995,-122.36918,41,27227.0,27227.0,6
24649,NonResidential,Mixed Use Property,BALLARD,0,42172,Other - Education,12000.0,68.14306878306878,104.5,3275779.25,0.0,152.14,3.61,47.69766,-122.37346000000001,90,42172.0,42172.0,6
24711,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,32250,Office,32250.0,92.0,69.19999695,796042.375,0.0,11.44,0.35,47.59657,-122.33393999999998,106,32250.0,32250.0,1
24650,Residential,Mixed Use Property,NORTHWEST,0,38050,Self-Storage Facility,13475.0,68.14306878306878,241.1999969,4585966.0,0.0,147.24,3.87,47.69072,-122.35552,87,38050.0,38050.0,4
24653,NonResidential,Retail Store,NORTHWEST,0,51000,Retail Store,51000.0,95.0,75.40000153,1298039.875,0.0,14.17,0.28,47.69061,-122.35731000000001,63,51000.0,51000.0,1
24657,Residential,Low-Rise Multifamily,EAST,0,38041,Multifamily Housing,28235.0,58.0,94.59999847,1437780.5,0.0,50.7,1.33,47.62185,-122.32768,88,38041.0,38041.0,2
24659,Residential,Low-Rise Multifamily,EAST,23222,51294,Multifamily Housing,51294.0,79.0,94.19999695,1645748.25,0.0,18.87,0.25,47.621,-122.32701999999999,108,74516.0,74516.0,2
24660,Residential,Low-Rise Multifamily,EAST,0,32292,Multifamily Housing,27291.0,98.0,65.80000305,1003176.875,0.0,36.89,1.14,47.621829999999996,-122.32715,93,32292.0,32292.0,2
24663,Residential,Low-Rise Multifamily,EAST,0,45552,Multifamily Housing,45552.0,50.0,68.40000153,1313651.25,0.0,31.43,0.69,47.62478,-122.32683999999999,92,45552.0,45552.0,1
24664,Residential,Mid-Rise Multifamily,EAST,0,144995,Multifamily Housing,144995.0,98.0,56.79999924,4287439.5,0.0,145.27,1.0,47.62332,-122.32755,55,144995.0,144995.0,1
24667,Residential,Low-Rise Multifamily,EAST,0,22326,Multifamily Housing,22326.0,81.0,79.90000153,567808.8125,0.0,3.96,0.18,47.62392,-122.32706,52,22326.0,22326.0,1
24668,Residential,Low-Rise Multifamily,EAST,0,25800,Multifamily Housing,25800.0,81.0,61.90000153,662096.375,0.0,15.26,0.59,47.624140000000004,-122.32717,89,25800.0,25800.0,1
24673,Residential,Low-Rise Multifamily,EAST,0,29528,Multifamily Housing,29528.0,80.0,73.30000305,1400708.125,0.0,59.05,2.0,47.621790000000004,-122.3264,68,29528.0,29528.0,1
24688,Residential,Mid-Rise Multifamily,EAST,0,27910,Multifamily Housing,25459.0,73.0,106.40000149999999,862744.0,0.0,6.01,0.22,47.62409,-122.32643,57,27910.0,27910.0,2
24689,Residential,Low-Rise Multifamily,EAST,0,23100,Multifamily Housing,23100.0,84.0,77.80000305,572611.0,0.0,3.99,0.17,47.62386,-122.32643999999999,55,23100.0,23100.0,1
24693,Residential,Low-Rise Multifamily,EAST,0,37509,Multifamily Housing,32880.0,38.0,95.0,2114053.0,0.0,92.3,2.46,47.623290000000004,-122.3258,50,37509.0,37509.0,2
24701,NonResidential,Other,GREATER DUWAMISH,0,20747,Other - Entertainment/Public Assembly,11815.0,68.14306878306878,128.8000031,1001964.0,0.0,17.45,0.84,47.58787,-122.33365,81,20747.0,20747.0,3
24705,NonResidential,Warehouse,GREATER DUWAMISH,0,40800,Non-Refrigerated Warehouse,36000.0,68.14306878306878,38.29999924,817255.875,0.0,27.83,0.68,47.58903,-122.33361000000001,88,40800.0,40800.0,2
24708,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,20150,Office,20150.0,80.0,89.80000305,576174.125,0.0,4.02,0.2,47.595079999999996,-122.33378,96,20150.0,20150.0,1
24712,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,36000,Office,31500.0,40.0,167.6999969,1682454.875,0.0,11.73,0.33,47.59639,-122.33368,107,36000.0,36000.0,1
24714,NonResidential,Warehouse,GREATER DUWAMISH,0,41276,Non-Refrigerated Warehouse,24300.0,68.14306878306878,103.4000015,2502081.0,0.0,96.62,2.34,47.59081,-122.33487,78,41276.0,41276.0,3
24716,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,0,24430,Refrigerated Warehouse,15667.0,68.14306878306878,131.0,1232822.875,0.0,23.62,0.97,47.58999,-122.33538999999999,79,24430.0,24430.0,2
24720,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,22580,Office,22580.0,90.0,122.8000031,928584.875,0.0,9.65,0.43,47.586859999999994,-122.33469,89,22580.0,22580.0,1
24722,Residential,Low-Rise Multifamily,SOUTHWEST,0,54871,Multifamily Housing,46560.0,63.0,95.69999695,1418915.875,0.0,9.89,0.18,47.54635,-122.38691000000001,29,54871.0,54871.0,2
24725,NonResidential,Warehouse,CENTRAL,0,20000,Non-Refrigerated Warehouse,20000.0,18.0,52.5,743528.125,0.0,33.52,1.68,47.60192,-122.31641,90,20000.0,20000.0,1
24726,NonResidential,Warehouse,CENTRAL,0,42000,Non-Refrigerated Warehouse,38000.0,68.14306878306878,81.80000305,2070005.625,0.0,82.07,1.95,47.60224,-122.31528999999999,62,42000.0,42000.0,2
24741,Residential,Low-Rise Multifamily,EAST,0,22553,Multifamily Housing,22553.0,52.0,104.0,746858.1875,0.0,5.21,0.23,47.61833,-122.31111000000001,88,22553.0,22553.0,1
24743,Residential,Low-Rise Multifamily,EAST,0,27504,Multifamily Housing,27504.0,89.0,59.20000076,1104367.625,0.0,48.3,1.76,47.61785,-122.31068,107,27504.0,27504.0,1
24746,Residential,Senior Care Community,CENTRAL,0,63998,Senior Care Community,60000.0,56.0,125.0,3896148.0,0.0,131.69,2.06,47.61806,-122.30984,28,63998.0,63998.0,2
24750,Residential,Low-Rise Multifamily,CENTRAL,0,24084,Multifamily Housing,18063.0,62.0,95.5,710825.1875,0.0,16.16,0.67,47.61867,-122.30906999999999,96,24084.0,24084.0,1
24752,Residential,Mid-Rise Multifamily,CENTRAL,156997,282607,Multifamily Housing,186618.0,99.0,54.0,8555790.0,0.0,178.21,0.41,47.61799,-122.3032,12,439604.0,439604.0,2
24764,Residential,Mid-Rise Multifamily,NORTHWEST,0,127230,Multifamily Housing,115000.0,84.0,98.19999695,3699690.0,0.0,32.89,0.26,47.70349,-122.33278999999999,46,127230.0,127230.0,1
24765,Residential,Low-Rise Multifamily,NORTH,0,20132,Multifamily Housing,20132.0,47.0,103.4000015,662701.1875,0.0,4.62,0.23,47.70198,-122.32285,49,20132.0,20132.0,1
24769,NonResidential,Senior Care Community,NORTH,0,244500,Senior Care Community,244500.0,100.0,101.5,11019641.0,0.0,292.8,1.2,47.70178,-122.32352,7,244500.0,244500.0,1
24772,Residential,Low-Rise Multifamily,NORTH,0,33034,Multifamily Housing,30824.0,92.0,65.59999847,644121.6875,0.0,4.49,0.14,47.71642,-122.31291999999999,36,33034.0,33034.0,2
24775,Residential,Low-Rise Multifamily,NORTH,0,88096,Multifamily Housing,88096.0,39.0,97.0,2721296.25,0.0,18.97,0.22,47.72917,-122.2937,37,88096.0,88096.0,2
24780,NonResidential,Other,GREATER DUWAMISH,84710,42355,Parking,84710.0,68.14306878306878,240.60000609999997,3245111.5,0.0,22.62,0.18,47.55768,-122.33136999999999,7,127065.0,127065.0,2
24781,NonResidential,Retail Store,GREATER DUWAMISH,0,37247,Retail Store,37247.0,69.0,91.30000305,1748644.5,0.0,58.36,1.57,47.55772,-122.33017,52,37247.0,37247.0,1
24784,Residential,Low-Rise Multifamily,EAST,0,38521,Multifamily Housing,34824.0,72.0,79.90000153,885843.1875,0.0,6.18,0.16,47.62455,-122.32636000000001,50,38521.0,38521.0,2
